"beach_id","beach_name","latitude","longitude","sunrise","sunset","weather_description","temperature","water_temperature","cloud_cover","wind_speed","wave_height"
42,"Mussel Rock Park",37.66864578,-122.4949438,"06:51:00","16:58:00","Clear",53,52,"0",9,2.3
42,"Mussel Rock Park",37.66864578,-122.4949438,"06:48:00","17:00:00","Clear",50,55,"0",8,2.3
42,"Mussel Rock Park",37.66864578,-122.4949438,"06:49:00","16:59:00","Clear",50,55,"0",7,3.3
42,"Mussel Rock Park",37.66864578,-122.4949438,"07:37:00","18:10:00","Patchy rain possible",53,51,"77",9,3.9
43,"Gray Whale Cove State Beach",37.56465031,-122.514044,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
43,"Gray Whale Cove State Beach",37.56465031,-122.514044,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
43,"Gray Whale Cove State Beach",37.56465031,-122.514044,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
43,"Gray Whale Cove State Beach",37.56465031,-122.514044,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
43,"Gray Whale Cove State Beach",37.56465031,-122.514044,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
43,"Gray Whale Cove State Beach",37.56465031,-122.514044,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
44,"Montara State Beach",37.54661402,-122.5149052,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
44,"Montara State Beach",37.54661402,-122.5149052,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
44,"Montara State Beach",37.54661402,-122.5149052,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
44,"Montara State Beach",37.54661402,-122.5149052,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
44,"Montara State Beach",37.54661402,-122.5149052,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
44,"Montara State Beach",37.54661402,-122.5149052,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
45,"El Granada Beach",37.5005241,-122.4706817,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
45,"El Granada Beach",37.5005241,-122.4706817,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
45,"El Granada Beach",37.5005241,-122.4706817,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
45,"El Granada Beach",37.5005241,-122.4706817,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
45,"El Granada Beach",37.5005241,-122.4706817,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
45,"El Granada Beach",37.5005241,-122.4706817,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
46,"Vallejo Beach",37.49660111,-122.4650877,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
46,"Vallejo Beach",37.49660111,-122.4650877,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
46,"Vallejo Beach",37.49660111,-122.4650877,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
46,"Vallejo Beach",37.49660111,-122.4650877,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
46,"Vallejo Beach",37.49660111,-122.4650877,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
46,"Vallejo Beach",37.49660111,-122.4650877,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
47,"Roosevelt Beach",37.48808914,-122.4566241,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
47,"Roosevelt Beach",37.48808914,-122.4566241,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
47,"Roosevelt Beach",37.48808914,-122.4566241,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
47,"Roosevelt Beach",37.48808914,-122.4566241,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
47,"Roosevelt Beach",37.48808914,-122.4566241,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
47,"Roosevelt Beach",37.48808914,-122.4566241,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
48,"Dunes Beach",37.48509246,-122.4539204,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
48,"Dunes Beach",37.48509246,-122.4539204,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
48,"Dunes Beach",37.48509246,-122.4539204,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
48,"Dunes Beach",37.48509246,-122.4539204,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
48,"Dunes Beach",37.48509246,-122.4539204,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
48,"Dunes Beach",37.48509246,-122.4539204,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
49,"Half Moon Bay State Beach",37.47766417,-122.4500385,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
49,"Half Moon Bay State Beach",37.47766417,-122.4500385,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
49,"Half Moon Bay State Beach",37.47766417,-122.4500385,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
49,"Half Moon Bay State Beach",37.47766417,-122.4500385,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
49,"Half Moon Bay State Beach",37.47766417,-122.4500385,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
49,"Half Moon Bay State Beach",37.47766417,-122.4500385,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
50,"Francis Beach",37.46564519,-122.4467106,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
50,"Francis Beach",37.46564519,-122.4467106,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
50,"Francis Beach",37.46564519,-122.4467106,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
50,"Francis Beach",37.46564519,-122.4467106,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
50,"Francis Beach",37.46564519,-122.4467106,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
50,"Francis Beach",37.46564519,-122.4467106,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
51,"Poplar Beach",37.45607296,-122.4447794,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
51,"Poplar Beach",37.45607296,-122.4447794,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
51,"Poplar Beach",37.45607296,-122.4447794,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
52,"Redondo State Beach",37.44070715,-122.4437066,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
52,"Redondo State Beach",37.44070715,-122.4437066,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
52,"Redondo State Beach",37.44070715,-122.4437066,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
52,"Redondo State Beach",37.44070715,-122.4437066,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
52,"Redondo State Beach",37.44070715,-122.4437066,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
52,"Redondo State Beach",37.44070715,-122.4437066,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
53,"Cowell Ranch Beach",37.42101853,-122.4351767,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
53,"Cowell Ranch Beach",37.42101853,-122.4351767,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
53,"Cowell Ranch Beach",37.42101853,-122.4351767,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
53,"Cowell Ranch Beach",37.42101853,-122.4351767,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
53,"Cowell Ranch Beach",37.42101853,-122.4351767,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
53,"Cowell Ranch Beach",37.42101853,-122.4351767,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
54,"Martins Beach",37.37371681,-122.4085306,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
54,"Martins Beach",37.37371681,-122.4085306,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
54,"Martins Beach",37.37371681,-122.4085306,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
54,"Martins Beach",37.37371681,-122.4085306,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
54,"Martins Beach",37.37371681,-122.4085306,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
54,"Martins Beach",37.37371681,-122.4085306,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
55,"Tunitas Creek Beach",37.35550969,-122.3999619,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
55,"Tunitas Creek Beach",37.35550969,-122.3999619,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
55,"Tunitas Creek Beach",37.35550969,-122.3999619,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
55,"Tunitas Creek Beach",37.35550969,-122.3999619,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
55,"Tunitas Creek Beach",37.35550969,-122.3999619,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
55,"Tunitas Creek Beach",37.35550969,-122.3999619,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
56,"San Gregorio Private Beach",37.3365993,-122.4013304,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
56,"San Gregorio Private Beach",37.3365993,-122.4013304,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
56,"San Gregorio Private Beach",37.3365993,-122.4013304,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
56,"San Gregorio Private Beach",37.3365993,-122.4013304,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
56,"San Gregorio Private Beach",37.3365993,-122.4013304,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
56,"San Gregorio Private Beach",37.3365993,-122.4013304,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
57,"San Gregorio State Beach",37.32390506,-122.402532,"06:49:00","17:00:00","Clear",49,55,"0",7,4.6
57,"San Gregorio State Beach",37.32390506,-122.402532,"06:48:00","17:01:00","Clear",50,55,"0",7,3.9
57,"San Gregorio State Beach",37.32390506,-122.402532,"06:51:00","16:58:00","Clear",53,51,"0",6,3.6
57,"San Gregorio State Beach",37.32390506,-122.402532,"06:46:00","17:01:00","Clear",52,51,"0",8,1.6
57,"San Gregorio State Beach",37.32390506,-122.402532,"07:36:00","18:10:00","Partly cloudy",52,55,"20",6,5.9
57,"San Gregorio State Beach",37.32390506,-122.402532,"06:54:00","16:56:00","Clear",49,51,"0",9,3.6
58,"Pomponio State Beach",37.29312103,-122.4069395,"06:45:00","17:01:00","Clear",53,56,"0",10,2
58,"Pomponio State Beach",37.29312103,-122.4069395,"06:47:00","17:00:00","Clear",49,56,"0",10,5.6
58,"Pomponio State Beach",37.29312103,-122.4069395,"06:46:00","17:01:00","Clear",50,56,"0",10,4.9
58,"Pomponio State Beach",37.29312103,-122.4069395,"06:49:00","16:59:00","Clear",54,53,"0",6,3.9
58,"Pomponio State Beach",37.29312103,-122.4069395,"07:35:00","18:10:00","Patchy rain possible",52,56,"72",5,6.9
58,"Pomponio State Beach",37.29312103,-122.4069395,"06:52:00","16:57:00","Clear",51,52,"0",9,4.3
59,"Pescadero State Beach",37.26296837,-122.4136772,"06:45:00","17:02:00","Clear",53,56,"0",10,2
59,"Pescadero State Beach",37.26296837,-122.4136772,"06:52:00","16:57:00","Clear",51,52,"0",9,4.3
59,"Pescadero State Beach",37.26296837,-122.4136772,"07:35:00","18:10:00","Patchy rain possible",52,56,"88",5,6.9
59,"Pescadero State Beach",37.26296837,-122.4136772,"06:49:00","16:59:00","Clear",54,53,"0",6,3.9
59,"Pescadero State Beach",37.26296837,-122.4136772,"06:46:00","17:01:00","Clear",50,56,"0",10,4.9
59,"Pescadero State Beach",37.26296837,-122.4136772,"06:47:00","17:00:00","Clear",49,56,"0",10,5.6
60,"Bean Hollow State Beach",37.22636846,-122.409955,"07:35:00","18:10:00","Patchy rain possible",52,56,"88",5,6.9
60,"Bean Hollow State Beach",37.22636846,-122.409955,"06:49:00","16:59:00","Clear",54,53,"0",6,3.9
60,"Bean Hollow State Beach",37.22636846,-122.409955,"06:46:00","17:01:00","Clear",50,56,"0",10,4.9
60,"Bean Hollow State Beach",37.22636846,-122.409955,"06:47:00","17:00:00","Clear",49,56,"0",10,5.6
60,"Bean Hollow State Beach",37.22636846,-122.409955,"06:52:00","16:57:00","Clear",51,52,"0",9,4.3
60,"Bean Hollow State Beach",37.22636846,-122.409955,"06:45:00","17:02:00","Clear",53,56,"0",10,2
61,"Pigeon Point Beach",37.18281646,-122.3849497,"06:45:00","17:02:00","Clear",53,56,"0",10,2
61,"Pigeon Point Beach",37.18281646,-122.3849497,"06:46:00","17:01:00","Clear",50,56,"0",10,4.9
61,"Pigeon Point Beach",37.18281646,-122.3849497,"06:47:00","17:00:00","Clear",49,56,"0",10,5.6
61,"Pigeon Point Beach",37.18281646,-122.3849497,"06:52:00","16:57:00","Clear",51,52,"0",9,4.3
61,"Pigeon Point Beach",37.18281646,-122.3849497,"07:35:00","18:10:00","Patchy rain possible",52,56,"88",5,6.9
61,"Pigeon Point Beach",37.18281646,-122.3849497,"06:49:00","16:59:00","Clear",54,53,"0",6,3.9
62,"Gazos Creek State Beach",37.1683354,-122.3626122,"06:49:00","16:59:00","Clear",54,53,"0",6,3.9
62,"Gazos Creek State Beach",37.1683354,-122.3626122,"06:47:00","17:00:00","Clear",49,56,"0",10,5.6
62,"Gazos Creek State Beach",37.1683354,-122.3626122,"06:52:00","16:57:00","Clear",51,52,"0",9,4.3
62,"Gazos Creek State Beach",37.1683354,-122.3626122,"07:35:00","18:10:00","Patchy rain possible",52,56,"88",5,6.9
62,"Gazos Creek State Beach",37.1683354,-122.3626122,"06:45:00","17:02:00","Clear",53,56,"0",10,2
62,"Gazos Creek State Beach",37.1683354,-122.3626122,"06:46:00","17:01:00","Clear",50,56,"0",10,4.9
63,"Año Nuevo State Park",37.11362641,-122.3299457,"06:46:00","17:01:00","Clear",50,56,"0",10,4.9
63,"Año Nuevo State Park",37.11362641,-122.3299457,"06:52:00","16:57:00","Clear",51,52,"0",9,4.3
63,"Año Nuevo State Park",37.11362641,-122.3299457,"07:35:00","18:10:00","Patchy rain possible",52,56,"72",5,6.9
63,"Año Nuevo State Park",37.11362641,-122.3299457,"06:45:00","17:01:00","Clear",53,56,"0",10,2
63,"Año Nuevo State Park",37.11362641,-122.3299457,"06:49:00","16:59:00","Clear",54,53,"0",6,3.9
63,"Año Nuevo State Park",37.11362641,-122.3299457,"06:47:00","17:00:00","Clear",49,56,"0",10,5.6
64,"New Brighton State Beach",36.97873139,-121.9383879,"06:43:00","17:01:00","Clear",52,56,"0",10,2
64,"New Brighton State Beach",36.97873139,-121.9383879,"06:46:00","16:59:00","Clear",50,56,"0",9,4.6
64,"New Brighton State Beach",36.97873139,-121.9383879,"06:45:00","17:00:00","Clear",49,56,"0",6,3.9
64,"New Brighton State Beach",36.97873139,-121.9383879,"06:48:00","16:58:00","Clear",53,52,"0",4,3.6
64,"New Brighton State Beach",36.97873139,-121.9383879,"07:34:00","18:09:00","Patchy rain possible",52,56,"74",2,5.6
64,"New Brighton State Beach",36.97873139,-121.9383879,"06:51:00","16:56:00","Clear",51,51,"0",7,3.9
66,"Seacliff State Beach",36.97197984,-121.91399,"06:43:00","17:00:00","Cloudy",49,56,"86",7,1.3
66,"Seacliff State Beach",36.97197984,-121.91399,"06:47:00","16:57:00","Clear",50,52,"0",6,2.3
66,"Seacliff State Beach",36.97197984,-121.91399,"06:44:00","16:59:00","Partly cloudy",47,55,"4",3,2.6
66,"Seacliff State Beach",36.97197984,-121.91399,"06:45:00","16:59:00","Partly cloudy",46,55,"1",6,2.6
66,"Seacliff State Beach",36.97197984,-121.91399,"06:50:00","16:55:00","Clear",49,51,"0",8,3
66,"Seacliff State Beach",36.97197984,-121.91399,"07:33:00","18:09:00","Partly cloudy",51,55,"11",2,3.9
65,"Capitola State Beach",36.971483,-121.951613,"07:34:00","18:09:00","Patchy rain possible",52,56,"74",2,5.6
65,"Capitola State Beach",36.971483,-121.951613,"06:51:00","16:56:00","Clear",51,51,"0",7,3.9
65,"Capitola State Beach",36.971483,-121.951613,"06:45:00","17:00:00","Clear",49,56,"0",6,3.9
65,"Capitola State Beach",36.971483,-121.951613,"06:46:00","16:59:00","Clear",50,56,"0",9,4.6
65,"Capitola State Beach",36.971483,-121.951613,"06:43:00","17:01:00","Clear",52,56,"0",10,2
65,"Capitola State Beach",36.971483,-121.951613,"06:48:00","16:58:00","Clear",53,52,"0",4,3.6
67,"Santa Cruz Beach",36.96440579,-122.0177257,"06:48:00","16:58:00","Clear",53,52,"0",4,3.6
67,"Santa Cruz Beach",36.96440579,-122.0177257,"06:45:00","17:00:00","Clear",49,56,"0",6,3.9
67,"Santa Cruz Beach",36.96440579,-122.0177257,"06:46:00","16:59:00","Clear",50,56,"0",9,4.6
67,"Santa Cruz Beach",36.96440579,-122.0177257,"06:51:00","16:56:00","Clear",51,51,"0",7,3.9
67,"Santa Cruz Beach",36.96440579,-122.0177257,"07:34:00","18:09:00","Patchy rain possible",52,56,"74",2,5.6
67,"Santa Cruz Beach",36.96440579,-122.0177257,"06:43:00","17:01:00","Clear",52,56,"0",10,2
68,"Twin Lakes State Beach",36.96234726,-121.9978356,"06:51:00","16:56:00","Clear",51,51,"0",7,3.9
68,"Twin Lakes State Beach",36.96234726,-121.9978356,"06:45:00","17:00:00","Clear",49,56,"0",6,3.9
68,"Twin Lakes State Beach",36.96234726,-121.9978356,"06:46:00","16:59:00","Clear",50,56,"0",9,4.6
69,"Lighthouse Field State Beach",36.95189034,-122.0285827,"06:46:00","16:59:00","Clear",50,56,"0",9,4.6
69,"Lighthouse Field State Beach",36.95189034,-122.0285827,"06:45:00","17:00:00","Clear",49,56,"0",6,3.9
69,"Lighthouse Field State Beach",36.95189034,-122.0285827,"06:48:00","16:58:00","Clear",53,52,"0",4,3.6
69,"Lighthouse Field State Beach",36.95189034,-122.0285827,"06:43:00","17:01:00","Clear",52,56,"0",10,2
69,"Lighthouse Field State Beach",36.95189034,-122.0285827,"07:34:00","18:09:00","Patchy rain possible",52,56,"74",2,5.6
69,"Lighthouse Field State Beach",36.95189034,-122.0285827,"06:51:00","16:56:00","Clear",51,51,"0",7,3.9
70,"Natural Bridges State Beach",36.95043481,-122.0573468,"06:43:00","17:01:00","Clear",52,56,"0",10,2
70,"Natural Bridges State Beach",36.95043481,-122.0573468,"07:34:00","18:09:00","Patchy rain possible",52,56,"74",2,5.6
70,"Natural Bridges State Beach",36.95043481,-122.0573468,"06:51:00","16:56:00","Clear",51,51,"0",7,3.9
70,"Natural Bridges State Beach",36.95043481,-122.0573468,"06:46:00","16:59:00","Clear",50,56,"0",9,4.6
70,"Natural Bridges State Beach",36.95043481,-122.0573468,"06:45:00","17:00:00","Clear",49,56,"0",6,3.9
70,"Natural Bridges State Beach",36.95043481,-122.0573468,"06:48:00","16:58:00","Clear",53,52,"0",4,3.6
71,"Manresa State Beach",36.93232569,-121.862878,"06:47:00","16:57:00","Clear",50,52,"0",6,2.3
71,"Manresa State Beach",36.93232569,-121.862878,"06:43:00","17:00:00","Cloudy",49,56,"86",7,1.3
71,"Manresa State Beach",36.93232569,-121.862878,"06:45:00","16:59:00","Partly cloudy",46,55,"1",6,2.6
71,"Manresa State Beach",36.93232569,-121.862878,"06:50:00","16:55:00","Clear",49,51,"0",8,3
71,"Manresa State Beach",36.93232569,-121.862878,"07:33:00","18:09:00","Partly cloudy",51,55,"11",2,3.9
71,"Manresa State Beach",36.93232569,-121.862878,"06:44:00","16:59:00","Partly cloudy",47,55,"4",3,2.6
72,"Sunset State Beach",36.88700143,-121.8326324,"06:45:00","16:59:00","Partly cloudy",46,55,"1",6,2.6
72,"Sunset State Beach",36.88700143,-121.8326324,"06:47:00","16:57:00","Clear",50,52,"0",6,2.3
72,"Sunset State Beach",36.88700143,-121.8326324,"06:43:00","17:00:00","Cloudy",49,56,"86",7,1.3
72,"Sunset State Beach",36.88700143,-121.8326324,"07:33:00","18:09:00","Partly cloudy",51,55,"11",2,3.9
72,"Sunset State Beach",36.88700143,-121.8326324,"06:50:00","16:55:00","Clear",49,51,"0",8,3
72,"Sunset State Beach",36.88700143,-121.8326324,"06:44:00","16:59:00","Partly cloudy",47,55,"4",3,2.6
73,"Zmudowski State Beach",36.84292083,-121.805257,"06:44:00","16:58:00","Partly cloudy",46,55,"1",6,2.6
73,"Zmudowski State Beach",36.84292083,-121.805257,"07:32:00","18:09:00","Partly cloudy",51,55,"11",2,3.9
73,"Zmudowski State Beach",36.84292083,-121.805257,"06:42:00","17:00:00","Cloudy",49,56,"86",7,1.3
73,"Zmudowski State Beach",36.84292083,-121.805257,"06:43:00","16:59:00","Partly cloudy",47,55,"4",3,2.6
73,"Zmudowski State Beach",36.84292083,-121.805257,"06:50:00","16:55:00","Clear",49,51,"0",8,3
74,"Moss Landing State Beach",36.81540267,-121.7915881,"07:32:00","18:09:00","Partly cloudy",51,55,"11",2,3.9
74,"Moss Landing State Beach",36.81540267,-121.7915881,"06:44:00","16:58:00","Partly cloudy",46,55,"1",6,2.6
74,"Moss Landing State Beach",36.81540267,-121.7915881,"06:43:00","16:59:00","Partly cloudy",47,55,"4",3,2.6
74,"Moss Landing State Beach",36.81540267,-121.7915881,"06:50:00","16:55:00","Clear",49,51,"0",8,3
74,"Moss Landing State Beach",36.81540267,-121.7915881,"06:42:00","17:00:00","Cloudy",49,56,"86",7,1.3
75,"Salinas River State Beach",36.7754768,-121.7952683,"06:44:00","16:58:00","Partly cloudy",46,55,"1",6,2.6
75,"Salinas River State Beach",36.7754768,-121.7952683,"06:43:00","16:59:00","Partly cloudy",47,55,"4",3,2.6
75,"Salinas River State Beach",36.7754768,-121.7952683,"06:42:00","17:00:00","Cloudy",49,56,"86",7,1.3
75,"Salinas River State Beach",36.7754768,-121.7952683,"07:32:00","18:09:00","Partly cloudy",51,55,"11",2,3.9
75,"Salinas River State Beach",36.7754768,-121.7952683,"06:49:00","16:55:00","Clear",49,51,"0",8,3
76,"Marina State Beach",36.69649793,-121.8094498,"07:33:00","18:09:00","Partly cloudy",51,55,"11",2,3.9
76,"Marina State Beach",36.69649793,-121.8094498,"06:44:00","16:59:00","Partly cloudy",46,55,"1",6,2.6
76,"Marina State Beach",36.69649793,-121.8094498,"06:43:00","17:00:00","Partly cloudy",47,55,"4",3,2.6
76,"Marina State Beach",36.69649793,-121.8094498,"06:42:00","17:00:00","Cloudy",49,56,"86",7,1.3
76,"Marina State Beach",36.69649793,-121.8094498,"06:50:00","16:56:00","Clear",49,51,"0",8,3
77,"Asilomar State Beach",36.61826712,-121.9419008,"06:45:00","16:59:00","Clear",51,55,"0",6,6.2
77,"Asilomar State Beach",36.61826712,-121.9419008,"07:33:00","18:10:00","Partly cloudy",54,52,"23",2,7.9
77,"Asilomar State Beach",36.61826712,-121.9419008,"06:50:00","16:56:00","Clear",54,51,"0",13,4.9
77,"Asilomar State Beach",36.61826712,-121.9419008,"06:43:00","17:01:00","Cloudy",53,56,"64",9,2.3
77,"Asilomar State Beach",36.61826712,-121.9419008,"06:47:00","16:58:00","Clear",55,52,"0",12,4.6
77,"Asilomar State Beach",36.61826712,-121.9419008,"06:44:00","17:00:00","Clear",51,51,"0",8,5.2
78,"Monterey State Beach",36.61250151,-121.8580798,"06:49:00","16:56:00","Clear",54,51,"0",13,4.9
78,"Monterey State Beach",36.61250151,-121.8580798,"06:44:00","16:59:00","Clear",51,55,"0",6,6.2
78,"Monterey State Beach",36.61250151,-121.8580798,"06:43:00","17:00:00","Clear",51,51,"0",8,5.2
78,"Monterey State Beach",36.61250151,-121.8580798,"06:42:00","17:01:00","Cloudy",53,56,"64",9,2.3
78,"Monterey State Beach",36.61250151,-121.8580798,"07:33:00","18:09:00","Patchy rain possible",54,52,"82",2,7.9
79,"Pebble Beach",36.57242701,-121.9477807,"06:46:00","16:58:00","Clear",55,52,"0",12,4.6
79,"Pebble Beach",36.57242701,-121.9477807,"06:43:00","17:00:00","Clear",51,51,"0",8,5.2
79,"Pebble Beach",36.57242701,-121.9477807,"06:44:00","16:59:00","Clear",51,55,"0",6,6.2
79,"Pebble Beach",36.57242701,-121.9477807,"06:49:00","16:56:00","Clear",54,51,"0",13,4.9
79,"Pebble Beach",36.57242701,-121.9477807,"07:33:00","18:09:00","Partly cloudy",54,52,"23",2,7.9
79,"Pebble Beach",36.57242701,-121.9477807,"06:42:00","17:01:00","Cloudy",53,56,"64",9,2.3
80,"Carmel River State Beach",36.53817954,-121.9290057,"06:44:00","17:00:00","Clear",51,55,"0",6,6.2
80,"Carmel River State Beach",36.53817954,-121.9290057,"07:33:00","18:10:00","Partly cloudy",54,52,"23",2,7.9
80,"Carmel River State Beach",36.53817954,-121.9290057,"06:42:00","17:01:00","Cloudy",53,56,"64",9,2.3
80,"Carmel River State Beach",36.53817954,-121.9290057,"06:46:00","16:58:00","Clear",55,52,"0",12,4.6
80,"Carmel River State Beach",36.53817954,-121.9290057,"06:43:00","17:00:00","Clear",51,51,"0",8,5.2
80,"Carmel River State Beach",36.53817954,-121.9290057,"06:49:00","16:56:00","Clear",54,51,"0",13,4.9
81,"Point Sur Lightstation State Historic Park",36.309028,-121.8954479,"06:43:00","17:00:00","Clear",51,51,"0",8,5.2
81,"Point Sur Lightstation State Historic Park",36.309028,-121.8954479,"06:49:00","16:56:00","Clear",54,51,"0",13,4.9
81,"Point Sur Lightstation State Historic Park",36.309028,-121.8954479,"06:42:00","17:01:00","Cloudy",53,56,"64",9,2.3
81,"Point Sur Lightstation State Historic Park",36.309028,-121.8954479,"06:44:00","17:00:00","Clear",51,55,"0",6,6.2
81,"Point Sur Lightstation State Historic Park",36.309028,-121.8954479,"07:33:00","18:10:00","Partly cloudy",54,52,"23",2,7.9
82,"Sand Dollar Beach",35.92314004,-121.4685117,"06:38:00","16:59:00","Clear",49,55,"0",4,4.6
82,"Sand Dollar Beach",35.92314004,-121.4685117,"06:44:00","16:55:00","Clear",53,52,"0",6,4.6
82,"Sand Dollar Beach",35.92314004,-121.4685117,"06:39:00","16:58:00","Clear",50,55,"0",6,4.9
82,"Sand Dollar Beach",35.92314004,-121.4685117,"07:28:00","18:08:00","Partly cloudy",52,56,"18",7,5.9
82,"Sand Dollar Beach",35.92314004,-121.4685117,"06:37:00","17:00:00","Partly cloudy",52,56,"2",8,2.3
83,"William Randolph Hearst Memorial State Beach",35.64417168,-121.1880653,"06:38:00","16:59:00","Clear",49,55,"0",4,4.6
83,"William Randolph Hearst Memorial State Beach",35.64417168,-121.1880653,"06:39:00","16:58:00","Clear",50,55,"0",6,4.9
83,"William Randolph Hearst Memorial State Beach",35.64417168,-121.1880653,"06:44:00","16:55:00","Clear",53,52,"0",6,4.6
83,"William Randolph Hearst Memorial State Beach",35.64417168,-121.1880653,"07:28:00","18:08:00","Partly cloudy",52,56,"18",7,5.9
83,"William Randolph Hearst Memorial State Beach",35.64417168,-121.1880653,"06:37:00","17:00:00","Partly cloudy",52,56,"2",8,2.3
84,"Cayucos State Beach",35.44857182,-120.9059346,"06:38:00","16:58:00","Partly cloudy",50,55,"4",11,4.3
84,"Cayucos State Beach",35.44857182,-120.9059346,"06:43:00","16:55:00","Clear",53,51,"0",8,4.6
84,"Cayucos State Beach",35.44857182,-120.9059346,"07:26:00","18:07:00","Cloudy",53,52,"78",7,5.9
84,"Cayucos State Beach",35.44857182,-120.9059346,"06:36:00","16:59:00","Clear",52,52,"0",7,2.3
84,"Cayucos State Beach",35.44857182,-120.9059346,"06:37:00","16:58:00","Clear",49,55,"0",6,4.9
85,"Morro Strand State Beach",35.39210458,-120.8668416,"06:37:00","16:58:00","Clear",49,55,"0",6,4.9
85,"Morro Strand State Beach",35.39210458,-120.8668416,"06:36:00","16:59:00","Clear",52,52,"0",7,2.3
